"","PointID","AvgMaxHt","SdMaxHt","AvgMaxLeaf","SdMaxLeaf","AvgEff_Ht","SdEff_Ht","AvgRemoved","SdRemoved","n","TheorID","Year","Date","PastureName","PastureID_YearOfSurvey","ObsID1","ObsID2","StartTime","EndTime","New_YearOfSurveyID","New_CurrentYearID","Site","Treatment","ALLOT_NAME","PAST_NAME","Area_ha","StudyPasture_Yes_No","YearStudyStart","YearStudyEnd","ADMIN_ORG_","Shape_Length","Shape_Area","PreTrt_Pasture_Yes_No","Grazed2018","CombinedPasture","Pst_2015Earlier","Pst_2016","DomShrub","Pst_2018","Pst_2019","Comment","Position","HomeState","Original_Site_Assignment","Start_Date","End_Date","Performance_Rating","minsatplot","daysemployeed","AvgShrubHt","PctShrubCover","Species"
"162","BIBU185_17",39.8571428571429,18.258764702993,22.3809523809524,13.0166500960694,1.55555555555556,1.43434572898269,0,0,63,"BIBU185",2017,2017-08-07,"Sunset South",18,67,74,1899-12-30 13:33:00,1899-12-30 13:58:00,18,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",25,100,49.1538461538462,19.0666666666667,"ARTR4"
"163","BIBU187_16",38.4202898550725,13.9119138501348,14.304347826087,9.90143237977998,3.47826086956522,2.68223291336426,6.01449275362319,12.0226413286902,69,"BIBU187",2016,2016-07-21,"Sunset",777,83,94,1899-12-30 11:59:00,1899-12-30 13:17:00,777,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Volunteer","WI","JISA",2016-05-25,2016-08-05,"Excellent",78,72,NA,12.6,"ARTR4"
"164","BIBU187_17",42.0655737704918,16.1749485856566,25.2786885245902,13.1948615598914,1.39344262295082,0.917944960670122,0,0,61,"BIBU187",2017,2017-08-03,"Sunset North",21,74,3,1899-12-30 09:51:00,1899-12-30 10:23:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",32,100,48,13.2166666666667,"ARTR4"
"165","BIBU187_18",32.6944444444444,15.9423599865431,15.7361111111111,11.57096056192,3.08333333333333,2.50492472687782,4.27777777777778,14.2465436601227,72,"BIBU187",2018,2018-08-03,"Sunset North",NA,471057387,10,1899-12-30 12:45:00,1899-12-30 13:24:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",39,NA,49.64,19.3333333333333,"ARTR4"
"166","BIBU189_16",27.04,13.4269907884326,13.78,8.70676490448897,3.98,2.66871519955325,8.02,21.8225590074275,50,"BIBU189",2016,2016-07-20,"Sunset",777,37,94,1899-12-30 09:47:00,1899-12-30 10:42:00,777,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Crew Leader",NA,"BIBU",NA,NA,NA,55,NA,NA,12.5833333333333,"ARTRW8"
"167","BIBU191_16",21.843137254902,9.81707196473492,13.5098039215686,7.60098032893023,4.27450980392157,2.45827932808742,0.0784313725490196,0.392078423527843,51,"BIBU191",2016,2016-07-19,"Sunset",777,41,94,1899-12-30 12:37:00,1899-12-30 13:15:00,777,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician",NA,"All Sites",NA,NA,NA,38,NA,NA,23.7333333333333,"ARTR4"
"168","BIBU193_16",32.2972972972973,14.5458460197732,17.0405405405405,8.3032246404539,3.59459459459459,1.8647334005999,2.7027027027027,7.36472475232624,74,"BIBU193",2016,2016-07-19,"Sunset",777,37,83,1899-12-30 14:45:00,1899-12-30 15:47:00,777,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Crew Leader",NA,"BIBU",NA,NA,NA,62,NA,NA,NA,NA
"169","BIBU193_17",42.7230769230769,15.8572811473031,24.7076923076923,11.4027451148329,1.47692307692308,0.709482476609102,0.230769230769231,1.86052101883813,65,"BIBU193",2017,2017-08-07,"Sunset South",18,67,74,1899-12-30 09:14:00,1899-12-30 09:40:00,18,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",26,100,51.08,22.3,"ARTRW8"
"170","BIBU194_16",30.3582089552239,13.0392199670692,12.4925373134328,7.40878498673347,3.3134328358209,2.03907997096641,0.298507462686567,1.71459797720291,67,"BIBU194",2016,2016-07-25,"Sunset",777,37,94,1899-12-30 10:57:00,1899-12-30 11:41:00,777,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Crew Leader",NA,"BIBU",NA,NA,NA,44,NA,NA,9.35,"ARTR4"
"171","BIBU195_17",39.3561643835616,12.8369798531578,24.1506849315068,11.4899366994639,1.34246575342466,0.869533369147431,0,0,73,"BIBU195",2017,2017-07-26,"Butte South",12,74,94,1899-12-30 07:30:00,1899-12-30 08:12:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",42,100,37.3870967741936,16.5333333333333,"ARTR4"
"172","BIBU195_18",34.1518987341772,11.2672529898965,15.4177215189873,8.32297961151905,2.0253164556962,1.81146408801324,1.39240506329114,5.61229812958637,79,"BIBU195",2018,2018-08-01,"Butte South",NA,101,471057387,1899-12-30 11:52:00,1899-12-30 12:25:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Wildlife Technician","CT","BIBU",2018-02-26,2018-08-15,"Excellent",33,169.958333333333,38.695652173913,11.8833333333333,"ARTRW8"
"173","BIBU196_17",45.4342105263158,16.3774931140805,26.3289473684211,12.8149789001202,1.69736842105263,0.816818818622674,0.789473684210526,6.88247201611686,76,"BIBU196",2017,2017-07-27,"Sunset South",18,74,94,1899-12-30 10:15:00,1899-12-30 10:55:00,18,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",40,100,31.8571428571429,17.3833333333333,"ARTR4"
"174","BIBU197_17",37.4788732394366,17.2948044675104,17.6338028169014,11.1152911877798,1.33802816901408,0.67493199597824,0,0,71,"BIBU197",2017,2017-08-09,"Butte South",12,67,94,1899-12-30 08:50:00,1899-12-30 09:34:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",44,100,42.2352941176471,13.3333333333333,"ARTRW8"
"175","BIBU197_18",30.5714285714286,12.1356679292994,13.2207792207792,7.7402287750485,2.54545454545455,1.66658691994222,7.23376623376623,15.4527259593967,77,"BIBU197",2018,2018-08-02,"Butte South",NA,101,10,1899-12-30 14:08:00,1899-12-30 14:37:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Wildlife Technician","CT","BIBU",2018-02-26,2018-08-15,"Excellent",29,169.958333333333,38.1290322580645,16.9333333333333,"ARTRW8"
"176","BIBU198_17",37.734375,15.6298881242886,25.265625,15.0113630901859,1.859375,1.37860278358947,2.734375,8.77087928389728,64,"BIBU198",2017,2017-07-26,"Sunset South",18,74,94,1899-12-30 11:45:00,1899-12-30 12:28:00,18,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",43,100,39.7777777777778,13.4,"ARTRW8"
"177","BIBU199_17",44.1212121212121,15.0808234334613,28.4545454545455,14.4905081061647,1.63636363636364,1.04714062880947,0.303030303030303,2.46182981958666,66,"BIBU199",2017,2017-07-20,"Butte South",12,67,94,1899-12-30 11:30:00,1899-12-30 12:19:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",49,100,64.2631578947368,19.1333333333333,"ARTRW8"
"178","BIBU199_18",42.1666666666667,18.0554700852678,23.4305555555556,16.7784455867261,3.27777777777778,2.88376818344284,4.84722222222222,10.5931943635129,72,"BIBU199",2018,2018-08-01,"Butte South",NA,101,471057387,1899-12-30 13:33:00,1899-12-30 14:10:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Wildlife Technician","CT","BIBU",2018-02-26,2018-08-15,"Excellent",37,169.958333333333,46.4545454545455,16.3166666666667,"ARTRW8"
"179","BIBU200_17",41.1454545454545,15.2830312363433,24.3090909090909,11.7550189868188,1.54545454545455,0.878090981074155,0,0,55,"BIBU200",2017,2017-07-28,"Butte South",12,74,94,1899-12-30 07:08:00,1899-12-30 07:57:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",49,100,40.3571428571429,13.4166666666667,"ARTRW8"
"180","BIBU200_18",39.85,11.4545926294955,17.05,12.2221950271648,2.375,1.31436832834792,3.25,7.88946067507721,40,"BIBU200",2018,2018-08-01,"Butte South",NA,97,10,1899-12-30 12:22:00,1899-12-30 12:44:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Crew Leader","MS","BIBU",2018-02-20,2018-08-25,"Excellent",22,185.958333333333,40.0740740740741,18.7666666666667,"ARTRW8"
"181","BIBU201_17",38.6901408450704,13.7991630691303,22.5070422535211,10.2760098418412,1.50704225352113,1.0402367784942,0.0704225352112676,0.593390829096926,71,"BIBU201",2017,2017-07-20,"Butte South",12,67,94,1899-12-30 09:57:00,1899-12-30 10:49:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",52,100,33.2173913043478,14.1,"CHVI8"
"182","BIBU201_18",36.6172839506173,14.9169097849006,17.3333333333333,10.2652325838239,1.93827160493827,1.32613799255909,0.45679012345679,1.90426746228077,81,"BIBU201",2018,2018-07-31,"Butte South",NA,101,94,1899-12-30 10:03:00,1899-12-30 11:04:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Wildlife Technician","CT","BIBU",2018-02-26,2018-08-15,"Excellent",61,169.958333333333,34.1555555555556,22.0333333333333,"ARTR4"
"183","BIBU202_17",41.1842105263158,15.04988197191,23.3421052631579,9.74549828598339,1.78947368421053,0.997540835905099,0,0,76,"BIBU202",2017,2017-07-20,"Butte South",12,67,94,1899-12-30 14:30:00,1899-12-30 15:26:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",56,100,33.9473684210526,14.3666666666667,"ARTRW8"
"184","BIBU202_18",34.183908045977,11.1840092819772,18.7011494252874,9.23481146800006,2.20689655172414,1.39048202311856,0.436781609195402,1.36995288855754,87,"BIBU202",2018,2018-08-02,"Butte South",NA,101,10,1899-12-30 12:17:00,1899-12-30 12:49:00,12,12,"BIBU","Spring Even Years","Big Butte","Butte South",1711.4171143,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",19299.3565395558,17114170.7387816,"No","Yes","No",0,0,1,1,1,"Includes a small section of Serviceberry.Study originally began 2017, currently on hold ","Wildlife Technician","CT","BIBU",2018-02-26,2018-08-15,"Excellent",32,169.958333333333,27.9411764705882,28.85,"ARTR4"
"185","BIBU209_17",43.4393939393939,18.2623014708348,25.3787878787879,15.7682886750252,1.62121212121212,1.21231059126652,0,0,66,"BIBU209",2017,2017-08-07,"Sunset South",18,67,74,1899-12-30 11:30:00,1899-12-30 11:55:00,18,18,"BIBU","Non-Treatment","Big Butte","Sunset South",3720.5148926,"No",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",28571.4555643333,37205148.6962541,"No",NA,"No",0,0,1,1,1,"Study originall began 2017. Pasture burned 2017, no longer part of study","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",25,100,34.6521739130435,17.3166666666667,"ARTR4"
"186","BIBU210_17",33.8571428571429,14.8383520557144,20.6883116883117,11.1074414840964,1.72727272727273,1.15435518154832,0.519480519480519,4.55842305838552,77,"BIBU210",2017,2017-08-03,"Sunset North",21,74,3,1899-12-30 10:40:00,1899-12-30 11:15:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",35,100,29.4137931034483,14.35,"ARTR4"
"187","BIBU210_18",31,13.9697151429967,13.7674418604651,8.07709094196762,2.7906976744186,1.70891282309418,12.6395348837209,20.218752385259,86,"BIBU210",2018,2018-08-03,"Sunset North",NA,471057387,10,1899-12-30 10:30:00,1899-12-30 11:14:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",44,NA,28,8.8,"ARTR4"
"188","BIBU211_17",41.7878787878788,15.5953791494741,24.0909090909091,12.5829277169532,1.8030303030303,2.07712595055096,0.242424242424242,1.37068883368468,66,"BIBU211",2017,2017-08-04,"Sunset North",21,67,94,1899-12-30 13:37:00,1899-12-30 14:25:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",48,100,39.7454545454545,31.7833333333333,"ARTR4"
"189","BIBU211_18",38.6410256410256,14.857744807089,21.0128205128205,14.9375266905102,3.08974358974359,2.09008728728368,6.88461538461539,17.0978701257543,78,"BIBU211",2018,2018-08-02,"Sunset North",NA,471057387,97,1899-12-30 11:55:00,1899-12-30 12:29:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",34,NA,32.0204081632653,26.4833333333333,"ARTR4"
"190","BIBU212_17",34.6309523809524,13.1412894435314,16.8809523809524,9.2858290296984,1.75,1.22105030830907,0,0,84,"BIBU212",2017,2017-08-03,"Sunset North",21,67,94,1899-12-30 11:23:00,1899-12-30 12:13:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",50,100,45.2727272727273,9.23333333333333,"ARTR4"
"191","BIBU212_18",45.8433734939759,14.9556106836122,25.9277108433735,16.4129508148887,3.79518072289157,3.05940786612887,5.09638554216868,12.4436431590213,83,"BIBU212",2018,2018-08-06,"Sunset North",NA,97,94,1899-12-30 10:47:00,1899-12-30 11:35:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Crew Leader","MS","BIBU",2018-02-20,2018-08-25,"Excellent",48,185.958333333333,31.2571428571429,18.4166666666667,"ARTR4"
"192","BIBU213_17",40.6714285714286,14.4259442496782,25.4857142857143,12.1282313574244,1.55714285714286,0.734959612135238,1.28571428571429,9.11622674477285,70,"BIBU213",2017,2017-08-07,"Sunset North",21,74,67,1899-12-30 09:57:00,1899-12-30 10:22:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Range Technician","NE","BIBU",2017-05-01,2017-08-09,"Excellent",25,100,34.4090909090909,14.7333333333333,"ARTR4"
"193","BIBU213_18",37.2328767123288,14.385100845382,18.5890410958904,11.3368078208873,3.19178082191781,2.53123561310905,9.45205479452055,18.8038420245929,73,"BIBU213",2018,2018-08-02,"Sunset North",NA,471057387,97,1899-12-30 10:53:00,1899-12-30 11:25:00,21,21,"BIBU","Spring and Fall","Big Butte","Sunset North",1773.7658691,"Yes",2017,NA,"Idaho Falls District Office - Upper Snake Field Office",18652.1529826502,17737658.1255393,"No","Yes","No",0,0,1,1,1,"Study originally began 2017, re-start in 2018 (Fall of even years, Spring of odd) ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",32,NA,37.3095238095238,25.8666666666667,"ARTRW8"
